"","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","DOC_PPM","NO3N_PPM","CHLA_PPB","NTL_PPM","NH4N_PPM","PTL_PPB","DIN_PPM","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"651",2010840,"NLA17_MT-10002",1,"30-Aug-17",3.12,0,6.46,0.211,0.008,15.4375,0.008,"PROB","WMT","Western Mountains",-113.55,45.86777,"Region_08",646.5734168,"Non-Urban","NATURAL",7.763512,2414,"H10020004","NLA_MT-10056",30.2241651023095,1.5063896623117e-05,5.71142999928607e-07,0,4.98405715166172e-07,0.000259783513738551,5.71142999928607e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"652",2010841,"NLA17_CT-10005",2,"31-Aug-17",3.23,0.0019,2.78,0.236,0.014,18.0025,0.0159,"PROB","NAP","Northern Appalachians",-72.10979,41.84052,"Region_01",156.7566092,"Urban","MAN_MADE",33.91858,156,"H01100002","NLA_CT-10041",28.9886513942545,1.68487184978939e-05,9.99500249875062e-07,1.35646462483044e-07,5.8121774168609e-07,0.000268942547876769,1.13514671235811e-06,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"653",2010842,"NLA17_MO-10001",2,"31-Aug-17",5.53,0,53.6,0.983,0.011,97.46625,0.011,"PROB","TPL","Temperate Plains",-94.20671,37.80796,"Region_07",149.7191948,"Non-Urban","MAN_MADE",11.75486,253,"H10290105","NLA_MO-10021",22.3022196679876,7.01791961162276e-05,7.85321624901835e-07,0,3.14673593754267e-06,0.00046044962531224,7.85321624901835e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"654",2010843,"NLA17_MT-10015",1,"31-Aug-17",0.68,0.0016,0.45,0.03,0.004,3.7325,0.0056,"PROB","WMT","Western Mountains",-113.9378,47.05944,"Region_08",119.5960645,"Non-Urban","MAN_MADE",17.92613,2099,"H17010204","NLA_MT-10140",17.7733898324974,2.14178624973228e-06,2.85571499964304e-07,1.14228599985721e-07,1.20505219877424e-07,5.66194837635304e-05,3.99800099950025e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"655",2010844,"NLA17_MI-10133",1,"31-Aug-17",17.03,0,7.99,0.563,0.016,18.38125,0.016,"PROB","UMW","Upper Midwest",-89.221,46.26051,"Region_05",70.52759862,"Non-Urban","NATURAL",2.718363,503,"H04020102","NLA_MI-10225",67.7301724321168,4.01941886199757e-05,1.14228599985721e-06,0,5.93445833321341e-07,0.00141798501248959,1.14228599985721e-06,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"656",2010845,"NLA17_WY-10006",1,"30-Aug-17",6.01,0,2.81,0.276,0.011,14.85125,0.011,"PROB","WMT","Western Mountains",-109.4609,42.80153,"Region_08",16.48218584,"Non-Urban","NATURAL",20.69704,2896,"H14040102","NLA_WY-10064",41.0955598658785,1.97044334975369e-05,7.85321624901835e-07,0,4.79478405011279e-07,0.000500416319733555,7.85321624901835e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"657",2010846,"NLA17_IN-10096",1,"30-Aug-17",4.8,0,18.88,0.459,0.009,36.04875,0.009,"PROB","SAP","Southern Appalachians",-86.80005,39.32339,"Region_05",97.37304182,"Non-Urban","MAN_MADE",1.07119,222,"H13060001","NLA_IN-10194",28.1560225115125,3.27693296209038e-05,6.42535874919683e-07,0,1.16384796920463e-06,0.000399666944213156,6.42535874919683e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"658",2010847,"NLA17_MN-10030",1,"30-Aug-17",6.65,0,20.16,1.209,0.112,101.75625,0.112,"PROB","TPL","Temperate Plains",-95.376,44.05364,"Region_05",62.72010892,"Non-Urban","NATURAL",49.82318,412,"H07020010","NLA_MN-10150",26.2732643474656,8.63139858642108e-05,7.9960019990005e-06,0,3.28524026259937e-06,0.000553705245628643,7.9960019990005e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"659",2010848,"NLA17_NE-10070",1,"30-Aug-17",5.79,0.0014,29.28,0.986,0.011,47.75,0.0124,"PROB","TPL","Temperate Plains",-96.73306,41.44006,"Region_07",150.5055626,"Non-Urban","MAN_MADE",1.402743,382,"H10200202","NLA_NE-10204",45.6617305857587,7.03933747412008e-05,7.85321624901835e-07,9.99500249875062e-08,1.54162739427917e-06,0.000482098251457119,8.85271649889341e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"660",2010849,"NLA17_MT-10012",1,"4-Sep-17",14.8,0.0015,1.35,1.111,0.018,15.66965,0.0195,"PROB","NPL","Northern Plains",-113.1088,48.62107,"Region_08",78.67999509,"Non-Urban","NATURAL",19.11885,1408,"H10030202","NLA_MT-10143",156.784668148989,7.93174841150853e-05,1.28507174983937e-06,1.07089312486614e-07,5.05900768560558e-07,0.0012323064113239,1.39216106232598e-06,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"661",2010850,"NLA17_MT-10101",1,"1-Sep-17",1.4,0.0015,0.92,0.093,0.004,6.90625,0.0055,"PROB","WMT","Western Mountains",-114.5011,46.16218,"Region_08",42.23460555,"Non-Urban","MAN_MADE",8.894589,1996,"H17010205","NLA_MT-10244",29.7775855789132,6.63953737417006e-06,2.85571499964304e-07,1.07089312486614e-07,2.22970977837498e-07,0.000116569525395504,3.92660812450917e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"662",2010851,"NLA17_MT-10104",1,"4-Sep-17",4.34,0.0025,4.69,0.525,0.01,11.5059,0.0125,"PROB","WMT","Western Mountains",-115.1064,48.9553,"Region_08",17.34531761,"Non-Urban","NATURAL",16.71758,762,"H17010101","NLA_MT-10247",100.899156704077,3.74812593703148e-05,7.13928749910759e-07,1.7848218747769e-07,3.71472474048937e-07,0.000361365528726062,8.92410937388449e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"663",2010852,"NLA17_NY-10017",1,"4-Sep-17",3.99,0,0.71,0.209,0.008,3.84715,0.008,"PROB","NAP","Northern Appalachians",-74.43414,43.23406,"Region_02",401.1863453,"Non-Urban","NATURAL",9.380315,742,"H02020002","NLA_NY-10042",120.131249608216,1.49211108731349e-05,5.71142999928607e-07,0,1.24206739893217e-07,0.000332223147377186,5.71142999928607e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"664",2010853,"NLA17_IA-10039",1,"5-Sep-17",6.95,0.0017,137.6,2.434,0.03,460.86965,0.0317,"PROB","TPL","Temperate Plains",-94.39957,41.06394,"Region_07",28.67747599,"Urban","MAN_MADE",41.58767,375,"H10240012","NLA_IA-10111",11.6786136930623,0.000173770257728279,2.14178624973228e-06,1.21367887484829e-07,1.487935659962e-05,0.000578684429641965,2.26315413721711e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"665",2010854,"NLA17_MS-10001",1,"5-Sep-17",4.17,0,16.2,0.605,0.009,68.0025,0.009,"PROB","CPL","Coastal Plains",-91.3745,31.70541,"Region_04",69.12879023,"Urban","NATURAL",41.3189,17,"H09030002","NLA_MS-10003",19.6733955455691,4.31926893696009e-05,6.42535874919683e-07,0,2.19548726449151e-06,0.000347210657785179,6.42535874919683e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"666",2010855,"NLA17_CA-10004",1,"5-Sep-17",5.64,0,1.08,0.475,0.009,5.55715,0.009,"PROB","WMT","Western Mountains",-119.0739,37.78874,"Region_09",20.28160918,"Non-Urban","NATURAL",118.8169,2323,"H18090101","NLA_CA-10004",189.012409455406,3.3911615620761e-05,6.42535874919683e-07,0,1.79414757573162e-07,0.000469608659450458,6.42535874919683e-07,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"667",2010856,"NLA17_DE-10011",1,"5-Sep-17",4.15,0.2533,18.84,1.126,0.233,75.19715,0.4863,"PROB","SAP","Southern Appalachians",-75.64429,39.82369,"Region_03",49.17896782,"Urban","MAN_MADE",2.712075,64,"H02040205","NLA_DE-10038",33.112032358084,8.03883772399514e-05,1.66345398729207e-05,1.80838152352395e-05,2.42776934893655e-06,0.000345545378850958,3.47183551081602e-05,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"668",2010857,"NLA17_CT-10019",1,"6-Sep-17",7.66,0,115.2,1.059,0.011,71.4509,0.011,"PROB","NAP","Northern Appalachians",-73.62351,41.13953,"Region_01",51.60668398,"Urban","MAN_MADE",1.719235,113,"H01100006","NLA_CT-10048",32.7745762125854,7.56050546155494e-05,7.85321624901835e-07,0,2.30682020494035e-06,0.000637801831806828,7.85321624901835e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"669",2010858,"NLA17_MT-10084",1,"5-Sep-17",14.58,0.0014,1.55,0.974,0.022,21.0809,0.0234,"PROB","WMT","Western Mountains",-114.4533,48.46859,"Region_08",17.34531761,"Non-Urban","NATURAL",16.00968,941,"H17010210","NLA_MT-10227",102.168881046353,6.95366602413079e-05,1.57064324980367e-06,9.99500249875062e-08,6.80605087666174e-07,0.00121398834304746,1.67059327479118e-06,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"670",2010859,"NLA17_MT-10120",1,"5-Sep-17",7.58,0.0017,3.34,0.773,0.025,23.16715,0.0267,"PROB","WMT","Western Mountains",-114.0917,48.19201,"Region_08",164.9730154,"Non-Urban","NATURAL",1.148546,908,"H17010208","NLA_MT-10263",73.7828984085839,5.51866923681017e-05,1.7848218747769e-06,1.21367887484829e-07,7.4796048350523e-07,0.000631140716069942,1.90618976226173e-06,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"671",2010860,"NLA17_AL-HP001",1,"6-Sep-17",2.1,0.0016,7.15,0.275,0.005,24.72715,0.0066,"HAND","CPL","Coastal Plains",-87.68596227,33.28949519,"Region_04",0,"Urban","MAN_MADE",91.03473,68.28,"H03160204","NLA_AL-10038",24.5927705999196,1.96330406225459e-05,3.56964374955379e-07,1.14228599985721e-07,7.98325692616759e-07,0.000174854288093256,4.71192974941101e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)"
"672",2010861,"NLA17_CO-HP003",1,"6-Sep-17",0.91,0.046,6.55,0.184,0.004,12.03215,0.05,"HAND","WMT","Western Mountains",-105.596111,40.087836,"Region_08",0,"Non-Urban","NATURAL",5.783793,3261.35,"H10190005","NLA_CO-10108",33.8160918017217,1.3136288998358e-05,2.85571499964304e-07,3.28407224958949e-06,3.88462660776464e-07,7.57701915070774e-05,3.56964374955379e-06,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"673",2010862,"NLA17_ND-10110",1,"6-Sep-17",NA,NA,32,2.23,NA,350,NA,"PROB","NPL","Northern Plains",-99.72061,47.34743,"Region_08",24.88253601,"Non-Urban","NATURAL",23.39349,573,"H10160002","NLA_ND-10210",14.0891777081949,0.000159206111230099,NA,NA,1.12998866596379e-05,NA,NA,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"674",2010863,"NLA17_AR-10003",2,"6-Sep-17",6.24,0.0014,20.08,0.416,0.011,28.45715,0.0124,"PROB","CPL","Coastal Plains",-92.6606,33.07556,"Region_06",107.0569016,"Non-Urban","MAN_MADE",7.295003,55,"H09030005","NLA_AR-10024",32.3259097282702,2.96994359962876e-05,7.85321624901835e-07,9.99500249875062e-08,9.18750199018043e-07,0.000519567027477102,8.85271649889341e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"675",2010864,"NLA17_MS-10005",1,"6-Sep-17",3.69,0,18.41,0.429,0.008,23.95375,0.008,"PROB","CPL","Coastal Plains",-89.43517,31.30628,"Region_04",23.24845854,"Urban","MAN_MADE",82.05681,92,"H04050001","NLA_MS-10011",39.6034123660007,3.06275433711716e-05,5.71142999928607e-07,0,7.73356171638005e-07,0.000307243963363863,5.71142999928607e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"676",2010865,"NLA17_GA-10003",1,"6-Sep-17",3.37,0.0351,42.4,0.511,0.008,35.0809,0.0431,"PROB","CPL","Coastal Plains",-84.29711,32.07002,"Region_04",81.03449288,"Urban","MAN_MADE",32.26878,110,"H03130007","NLA_GA-10013",32.2106138743552,3.64817591204398e-05,5.71142999928607e-07,2.50588991218676e-06,1.13260055405169e-06,0.00028059950041632,3.07703291211537e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"677",2010866,"NLA17_OR-10123",1,"6-Sep-17",3.8,NA,1.9,0.2125,NA,NA,NA,"PROB","WMT","Western Mountains",-123.9608,45.31306,"Region_10",84.98418474,"Non-Urban","NATURAL",1.676411,24,"H17100203","NLA_OR-10217",NA,1.51709859356036e-05,NA,NA,NA,0.000316402997502082,NA,NA,"OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"678",2010867,"NLA17_TX-10096",1,"6-Sep-17",6.82,0,5.44,0.763,0.165,26.8484,0.165,"PROB","SPL","Southern Plains",-99.74926,34.10726,"Region_06",42.97013197,"Non-Urban","MAN_MADE",17.85891,416,"H11130105","NLA_TX-10263",62.8427174685701,5.44727636181909e-05,1.17798243735275e-05,0,8.66811077121779e-07,0.000567860116569525,1.17798243735275e-05,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"679",2010868,"NLA17_UT-10001",2,"6-Sep-17",2.68,0.0022,1.38,0.218,0.006,9.13125,0.0082,"PROB","WMT","Western Mountains",-112.7718,37.52243,"Region_08",10.35871869,"Non-Urban","NATURAL",169.5225,2753,"H16030001","NLA_UT-10042",52.7928476599795,1.55636467480545e-05,4.28357249946455e-07,1.57064324980367e-07,2.94805971602339e-07,0.000223147377185679,5.85421574926822e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"680",2010869,"NLA17_OR-10180",1,"5-Sep-17",9.8,NA,3.8,1.3025,NA,130,NA,"PROB","WMT","Western Mountains",-123.9521,46.16592,"Region_10",60.23768614,"Urban","NATURAL",4.071229,7,"H17080006","NLA_OR-10274",22.1555842970795,9.29892196758764e-05,NA,NA,4.19710075929408e-06,0.000815986677768526,NA,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"681",2010870,"NLA17_OK-10001",2,"6-Sep-17",5.94,0,25.71,0.715,0.01,43.1025,0.01,"PROB","SPL","Southern Plains",-96.70763,34.9645,"Region_06",19.61112779,"Non-Urban","MAN_MADE",533.124,281,"H11090202","NLA_OK-10060",36.6819495760915,5.10459056186193e-05,7.13928749910759e-07,0,1.39158104213441e-06,0.00049458784346378,7.13928749910759e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"682",2010871,"NLA17_WY-10004",2,"7-Sep-17",4.84,0.0031,1.53,0.444,0.018,22.28875,0.0211,"PROB","WMT","Western Mountains",-105.4172,41.5112,"Region_08",168.0494042,"Non-Urban","MAN_MADE",1.758773,2327,"H10180011","NLA_WY-10082",44.0500175082492,3.16984364960377e-05,1.28507174983937e-06,2.21317912472335e-07,7.19600996528585e-07,0.000402997502081599,1.5063896623117e-06,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"683",2010872,"NLA17_MT-10102",1,"6-Sep-17",4.9,0.0069,2.78,0.71,0.058,56.015,0.0649,"PROB","WMT","Western Mountains",-112.0587,44.60195,"Region_08",82.79569926,"Non-Urban","MAN_MADE",3.047709,2022,"H10020001","NLA_MT-10245",28.0286923504749,5.06889412436639e-05,4.1407867494824e-06,4.92610837438424e-07,1.80846614639891e-06,0.000407993338884263,4.63339758692083e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"684",2010873,"NLA17_MS-10021",1,"7-Sep-17",7.88,0,26.95,0.708,0.01,115.0325,0.01,"PROB","CPL","Coastal Plains",-89.77415,30.82286,"Region_04",76.31996365,"Non-Urban","MAN_MADE",5.039237,23,"H04070006","NLA_MS-10043",13.6101066235646,5.05461554936817e-05,7.13928749910759e-07,0,3.71386917764228e-06,0.000656119900083264,7.13928749910759e-07,"HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"685",2010874,"NLA17_IN-10013",1,"5-Sep-17",12.01,0,284.4,3.043,0.023,954.315,0.023,"PROB","TPL","Temperate Plains",-86.99523,38.73897,"Region_05",214.4877268,"Non-Urban","MAN_MADE",10.44502,151,"H05120111","NLA_IN-10131",7.05113501251442,0.000217248518597844,1.64203612479475e-06,0,3.0810432393121e-05,0.001,1.64203612479475e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"686",2010875,"NLA17_TX-10025",1,"7-Sep-17",5.37,0.0086,5.56,0.634,0.052,71.385,0.0606,"PROB","SPL","Southern Plains",-97.41123,33.36387,"Region_06",703.5703733,"Non-Urban","MAN_MADE",2.03518,287,"H12030104","NLA_TX-10219",19.6395314452481,4.52630827443421e-05,3.71242949953595e-06,6.13978724923253e-07,2.30469259770929e-06,0.000447127393838468,4.3264082244592e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"687",2010876,"NLA17_UT-10082",1,"7-Sep-17",3.64,0,1.5,0.359,0.005,10.30875,0.005,"PROB","WMT","Western Mountains",-111.7097,38.54808,"Region_08",24.62979347,"Non-Urban","NATURAL",1045.148,2696,"H14070003","NLA_UT-10373",77.0082526668347,2.56300421217962e-05,3.56964374955379e-07,0,3.32822018864407e-07,0.00030308076602831,3.56964374955379e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"688",2010877,"NLA17_OK-10045",1,"7-Sep-17",7.43,0,21.6,0.525,0.006,40.3925,0.006,"HAND","SAP","Southern Appalachians",-95.34763,34.9767,"Region_06",0,"Urban","MAN_MADE",12.54565,220,"H11110105","NLA_OK-10129",28.7413655287848,3.74812593703148e-05,4.28357249946455e-07,0,1.30408763399836e-06,0.000618651124063281,4.28357249946455e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"689",2010878,"NLA17_WI-10017",1,"7-Sep-17",8.69,NA,12.9,0.445,NA,31.4,NA,"PROB","UMW","Upper Midwest",-91.53581,46.35399,"Region_05",320.0081685,"Non-Urban","NATURAL",1.30451,358,"H12030109","NLA_WI-10126",31.3385711355196,3.17698293710288e-05,NA,NA,1.0137612603218e-06,0.000723563696919234,NA,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"690",2010879,"NLA17_SD-10093",1,"8-Sep-17",12.84,0,25.71,2.188,0.018,134.55875,0.018,"PROB","TPL","Temperate Plains",-97.26315,45.45844,"Region_08",12.46295597,"Non-Urban","NATURAL",10.96394,564,"H10170201","NLA_SD-10233",35.9570622445474,0.000156207610480474,1.28507174983937e-06,0,4.34428178303587e-06,0.00106910907577019,1.28507174983937e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"691",2010880,"NLA17_PA-10002",1,"8-Sep-17",4.14,0,19.2,0.548,0.016,28.7175,0.016,"PROB","NAP","Northern Appalachians",-75.13155,41.6949,"Region_03",311.3492551,"Non-Urban","NATURAL",20.12664,384,"H02040101","NLA_PA-10025",42.1971147642709,3.91232954951096e-05,1.14228599985721e-06,0,9.27155700423291e-07,0.000344712739383847,1.14228599985721e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"692",2010881,"NLA17_IA-10041",1,"8-Sep-17",7.83,0,43.76,1.286,0.03,94.21125,0.03,"PROB","TPL","Temperate Plains",-91.54461,41.33523,"Region_07",40.47524007,"Non-Urban","MAN_MADE",4.180056,214,"H07080105","NLA_IA-10113",30.1847116025734,9.18112372385236e-05,2.14178624973228e-06,0,3.04164699160804e-06,0.00065195670274771,2.14178624973228e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"693",2010882,"NLA17_NY-10002",1,"8-Sep-17",5.59,0.0151,2.66,0.25,0.014,8.825,0.0291,"PROB","NAP","Northern Appalachians",-74.36166,44.04119,"Region_02",157.8006618,"Non-Urban","NATURAL",1683.027,495,"H10020005","NLA_NY-10004",62.6432271480609,1.7848218747769e-05,9.99500249875062e-07,1.07803241236525e-06,2.84918570775156e-07,0.000465445462114904,2.07753266224031e-06,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"694",2010883,"NLA17_NY-10004",1,"7-Sep-17",3.97,0,4.53,0.255,0.009,9.8875,0.009,"PROB","NAP","Northern Appalachians",-74.36546,44.37966,"Region_02",32.56298656,"Non-Urban","NATURAL",15.71472,504,"H04140202","NLA_NY-10028",57.0298871477391,1.82051831227244e-05,6.42535874919683e-07,0,3.19221798134771e-07,0.000330557868442964,6.42535874919683e-07,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"695",2010884,"NLA17_SD-10057",1,"6-Sep-17",11.94,0.0254,15.24,1.454,0.163,320.06875,0.1884,"HAND","NPL","Northern Plains",-100.4924,45.09125,"Region_08",0,"Non-Urban","MAN_MADE",3.620381,569,"H10130105","NLA_SD-10185",10.0454630614417,0.000103805240237024,1.16370386235454e-05,1.81337902477333e-06,1.03335445665485e-05,0.000994171523730225,1.34504176483187e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"696",2010885,"NLA17_MN-10037",1,"11-Sep-17",15.83,0.0118,21.68,2.448,0.459,211.32125,0.4708,"PROB","UMW","Upper Midwest",-96.04381,46.22321,"Region_05",50.04500515,"Urban","NATURAL",21.22265,359,"H09020202","NLA_MN-10157",25.61633952129,0.000174769757978154,3.27693296209038e-05,8.42435924894695e-07,6.82258906792288e-06,0.0013180682764363,3.36117655457985e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"697",2010886,"NLA17_DE-10004",2,"11-Sep-17",8.39,3.3264,13.8,3.738,0.021,116.28125,3.3474,"PROB","CPL","Coastal Plains",-75.51112,38.51997,"Region_03",3.290012553,"Urban","MAN_MADE",23.8002,7,"H02080109","NLA_DE-10034",71.0850762500803,0.000266866566716642,1.49925037481259e-06,0.000237481259370315,3.75418555897435e-06,0.000698584512905912,0.000238980509745127,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"698",2010887,"NLA17_IA-10005",2,"11-Sep-17",5.44,0,14.53,0.801,0.007,58.1375,0.007,"PROB","TPL","Temperate Plains",-94.905,43.17179,"Region_07",36.3184316,"Non-Urban","NATURAL",427.7011,410,"H10230003","NLA_IA-10087",30.4666702314267,5.71856928678518e-05,4.99750124937531e-07,0,1.876991887642e-06,0.000452955870108243,4.99750124937531e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"699",2010888,"NLA17_MT-HP001",1,"11-Sep-17",33.35,0,14.8,2.166,0.016,94.655,0.016,"HAND","NPL","Northern Plains",-106.3511234,46.1001903,"Region_08",0,"Non-Urban","MAN_MADE",1.004615,916.26,"H10100003","NLA_MT-10273",50.601538419474,0.00015463696723067,1.14228599985721e-06,0,3.05597363362293e-06,0.00277685262281432,1.14228599985721e-06,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"700",2010889,"NLA17_NY-10025",1,"10-Sep-17",1.67,0.3071,0.31,0.469,0.006,6.15875,0.3131,"PROB","NAP","Northern Appalachians",-76.39667,42.88173,"Region_02",108.2572737,"Urban","NATURAL",3490.157,262,"H04140201","NLA_NY-10050",168.394962564669,3.34832583708146e-05,4.28357249946455e-07,2.19247519097594e-05,1.98837648471557e-07,0.000139050791007494,2.23531091597059e-05,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"701",2010890,"NLA17_NY-10001",2,"10-Sep-17",2.74,0.0189,1.8,0.236,0.012,6.53625,0.0309,"PROB","NAP","Northern Appalachians",-77.12653,42.49864,"Region_02",157.8006618,"Urban","NATURAL",4564.91,217,"H04130002","NLA_NY-10014",79.8421413998954,1.68487184978939e-05,8.56714499892911e-07,1.34932533733133e-06,2.11025383368738e-07,0.000228143213988343,2.20603983722424e-06,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
