"","siteID","domainID","namedLocation","DateTime","analyte","analyteConcentration","analyteUnits","sampleCondition"
"3830","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"TP",0.028,"milligramsPerLiter","GOOD"
"3831","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"NO3+NO2 - N",1.2706,"milligramsPerLiter","GOOD"
"3832","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"NO3+NO2 - N",1.2849,"milligramsPerLiter","GOOD"
"3833","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"DOC",2.847,"milligramsPerLiter","GOOD"
"3834","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"DOC",2.507,"milligramsPerLiter","GOOD"
"3835","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"TP",0.027,"milligramsPerLiter","GOOD"
"3836","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"DOC",2.707,"milligramsPerLiter","GOOD"
"3837","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"TP",0.027,"milligramsPerLiter","GOOD"
"3838","BLWA","D08","BLWA.AOS.buoy.c0",2017-11-21 21:29:00,"NO3+NO2 - N",1.1093,"milligramsPerLiter","GOOD"
"3839","BLWA","D08","BLWA.AOS.buoy.c0",2017-12-05 20:00:00,"NO3+NO2 - N",0.4626,"milligramsPerLiter","GOOD"
"3840","BLWA","D08","BLWA.AOS.buoy.c0",2017-12-05 20:00:00,"DOC",2.56,"milligramsPerLiter","GOOD"
"3841","BLWA","D08","BLWA.AOS.buoy.c0",2017-12-05 20:00:00,"TP",0.028,"milligramsPerLiter","GOOD"
"3842","BLWA","D08","BLWA.AOS.buoy.c0",2017-12-13 20:50:00,"TP",0.032,"milligramsPerLiter","GOOD"
"3843","BLWA","D08","BLWA.AOS.buoy.c0",2017-12-13 20:50:00,"DOC",2.544,"milligramsPerLiter","GOOD"
"3844","BLWA","D08","BLWA.AOS.buoy.c0",2017-12-13 20:50:00,"NO3+NO2 - N",0.5074,"milligramsPerLiter","GOOD"
"3845","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-09 21:00:00,"DOC",2.443,"milligramsPerLiter","GOOD"
"3846","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-09 21:00:00,"NO3+NO2 - N",0.6367,"milligramsPerLiter","GOOD"
"3847","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-09 21:00:00,"TP",0.052,"milligramsPerLiter","GOOD"
"3848","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-24 18:31:00,"DOC",3.07,"milligramsPerLiter","GOOD"
"3849","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-24 18:31:00,"TP",0.006,"milligramsPerLiter","GOOD"
"3850","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-24 18:31:00,"NO3+NO2 - N",0.5266,"milligramsPerLiter","GOOD"
"3851","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-31 19:05:00,"DOC",4.336,"milligramsPerLiter","GOOD"
"3852","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-31 19:05:00,"TP",0.052,"milligramsPerLiter","GOOD"
"3853","BLWA","D08","BLWA.AOS.buoy.c0",2018-01-31 19:05:00,"NO3+NO2 - N",0.4448,"milligramsPerLiter","GOOD"
"3854","BLWA","D08","BLWA.AOS.buoy.c0",2018-02-15 20:37:00,"TP",0.002,"milligramsPerLiter","GOOD"
"3855","BLWA","D08","BLWA.AOS.buoy.c0",2018-02-15 20:37:00,"NO3+NO2 - N",0.4618,"milligramsPerLiter","GOOD"
"3856","BLWA","D08","BLWA.AOS.buoy.c0",2018-02-15 20:37:00,"DOC",3.851,"milligramsPerLiter","GOOD"
"3857","BLWA","D08","BLWA.AOS.buoy.c0",2018-02-22 21:10:00,"TP",0.001,"milligramsPerLiter","GOOD"
"3858","BLWA","D08","BLWA.AOS.buoy.c0",2018-02-22 21:10:00,"NO3+NO2 - N",0.591,"milligramsPerLiter","GOOD"
"3859","BLWA","D08","BLWA.AOS.buoy.c0",2018-02-22 21:10:00,"DOC",2.916,"milligramsPerLiter","GOOD"
"3860","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-05 15:10:00,"DOC",2.629,"milligramsPerLiter","GOOD"
"3861","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-05 15:10:00,"TP",0.019,"milligramsPerLiter","GOOD"
"3862","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-05 15:10:00,"NO3+NO2 - N",0.6642,"milligramsPerLiter","GOOD"
"3863","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-08 16:40:00,"DOC",2.742,"milligramsPerLiter","GOOD"
"3864","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-08 16:40:00,"NO3+NO2 - N",0.5852,"milligramsPerLiter","GOOD"
"3865","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-08 16:40:00,"TP",0.031,"milligramsPerLiter","GOOD"
"3866","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-22 14:40:00,"NO3+NO2 - N",0.5529,"milligramsPerLiter","GOOD"
"3867","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-22 14:40:00,"DOC",2.682,"milligramsPerLiter","GOOD"
"3868","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-22 14:40:00,"TP",0.004,"milligramsPerLiter","GOOD"
"3869","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-27 19:23:00,"DOC",6.943,"milligramsPerLiter","GOOD"
"3870","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-27 19:23:00,"NO3+NO2 - N",0.5444,"milligramsPerLiter","Other"
"3871","BLWA","D08","BLWA.AOS.buoy.c0",2018-03-27 19:23:00,"TP",0.005,"milligramsPerLiter","GOOD"
"3872","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-10 19:56:00,"DOC",3.068,"milligramsPerLiter","GOOD"
"3873","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-10 19:56:00,"NO3+NO2 - N",0.4387,"milligramsPerLiter","GOOD"
"3874","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-10 19:56:00,"TP",0.3438,"milligramsPerLiter","GOOD"
"3875","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-12 19:40:00,"NO3+NO2 - N",0.4024,"milligramsPerLiter","GOOD"
"3876","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-12 19:40:00,"TP",0.1866,"milligramsPerLiter","GOOD"
"3877","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-12 19:40:00,"DOC",3.318,"milligramsPerLiter","GOOD"
"3878","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-17 18:59:00,"DOC",2.772,"milligramsPerLiter","GOOD"
"3879","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-17 18:59:00,"NO3+NO2 - N",0.5561,"milligramsPerLiter","GOOD"
"3880","BLWA","D08","BLWA.AOS.buoy.c0",2018-04-17 18:59:00,"TP",0.2166,"milligramsPerLiter","GOOD"
"3881","BLWA","D08","BLWA.AOS.buoy.c0",2018-05-02 15:30:00,"NO3+NO2 - N",0.3514,"milligramsPerLiter","GOOD"
"3882","BLWA","D08","BLWA.AOS.buoy.c0",2018-05-02 15:30:00,"TP",0.002,"milligramsPerLiter","GOOD"
"3883","BLWA","D08","BLWA.AOS.buoy.c0",2018-05-02 15:30:00,"DOC",3.278,"milligramsPerLiter","GOOD"
"3884","BLWA","D08","BLWA.AOS.buoy.c1",2018-05-15 19:28:00,"NO3+NO2 - N",0.2408,"milligramsPerLiter","GOOD"
"3885","BLWA","D08","BLWA.AOS.buoy.c1",2018-05-15 19:28:00,"DOC",2.84,"milligramsPerLiter","GOOD"
"3886","BLWA","D08","BLWA.AOS.buoy.c1",2018-05-15 19:28:00,"TP",0.006,"milligramsPerLiter","GOOD"
"3887","BLWA","D08","BLWA.AOS.buoy.c2",2018-05-15 20:00:00,"DOC",2.645,"milligramsPerLiter","GOOD"
"3888","BLWA","D08","BLWA.AOS.buoy.c2",2018-05-15 20:00:00,"NO3+NO2 - N",0.2868,"milligramsPerLiter","GOOD"
"3889","BLWA","D08","BLWA.AOS.buoy.c2",2018-05-15 20:00:00,"TP",0.1442,"milligramsPerLiter","GOOD"
"3890","BLWA","D08","BLWA.AOS.buoy.c0",2018-05-30 17:04:00,"DOC",2.685,"milligramsPerLiter","GOOD"
"3891","BLWA","D08","BLWA.AOS.buoy.c0",2018-05-30 17:04:00,"NO3+NO2 - N",0.2099,"milligramsPerLiter","GOOD"
"3892","BLWA","D08","BLWA.AOS.buoy.c0",2018-05-30 17:04:00,"TP",0.0633,"milligramsPerLiter","GOOD"
"3893","BLWA","D08","BLWA.AOS.buoy.c0",2018-06-18 16:05:00,"TP",0.0392,"milligramsPerLiter","GOOD"
"3894","BLWA","D08","BLWA.AOS.buoy.c0",2018-06-18 16:05:00,"NO3+NO2 - N",0.1274,"milligramsPerLiter","GOOD"
"3895","BLWA","D08","BLWA.AOS.buoy.c0",2018-06-18 16:05:00,"DOC",2.837,"milligramsPerLiter","GOOD"
"3896","BLWA","D08","BLWA.AOS.buoy.c0",2018-07-09 17:04:00,"NO3+NO2 - N",0.185,"milligramsPerLiter","GOOD"
"3897","BLWA","D08","BLWA.AOS.buoy.c0",2018-07-09 17:04:00,"DOC",2.822,"milligramsPerLiter","GOOD"
"3898","BLWA","D08","BLWA.AOS.buoy.c0",2018-07-09 17:04:00,"TP",0.082,"milligramsPerLiter","GOOD"
"3899","BLWA","D08","BLWA.AOS.buoy.c0",2018-07-24 20:55:00,"NO3+NO2 - N",0.1757,"milligramsPerLiter","GOOD"
"3900","BLWA","D08","BLWA.AOS.buoy.c0",2018-07-24 20:55:00,"TP",0.051,"milligramsPerLiter","GOOD"
"3901","BLWA","D08","BLWA.AOS.buoy.c0",2018-07-24 20:55:00,"DOC",2.718,"milligramsPerLiter","GOOD"
"3902","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"DOC",2.967,"milligramsPerLiter","GOOD"
"3903","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"NO3+NO2 - N",0.0716,"milligramsPerLiter","GOOD"
"3904","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"TP",0.0717,"milligramsPerLiter","GOOD"
"3905","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"DOC",2.978,"milligramsPerLiter","GOOD"
"3906","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"TP",0.0771,"milligramsPerLiter","GOOD"
"3907","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"NO3+NO2 - N",0.0755,"milligramsPerLiter","GOOD"
"3908","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"DOC",3.012,"milligramsPerLiter","GOOD"
"3909","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"NO3+NO2 - N",0.0494,"milligramsPerLiter","GOOD"
"3910","BLWA","D08","BLWA.AOS.buoy.c0",2018-08-21 19:00:00,"TP",0.0821,"milligramsPerLiter","GOOD"
"3911","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"DOC",3.627,"milligramsPerLiter","GOOD"
"3912","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"NO3+NO2 - N",0.0222,"milligramsPerLiter","GOOD"
"3913","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"TP",0.004,"milligramsPerLiter","GOOD"
"3914","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"NO3+NO2 - N",0.0022,"milligramsPerLiter","GOOD"
"3915","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"TP",0.003,"milligramsPerLiter","GOOD"
"3916","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"NO3+NO2 - N",0.0191,"milligramsPerLiter","GOOD"
"3917","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"TP",0.002,"milligramsPerLiter","GOOD"
"3918","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"DOC",3.748,"milligramsPerLiter","GOOD"
"3919","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-10 18:45:00,"DOC",3.97,"milligramsPerLiter","GOOD"
"3920","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-18 18:30:00,"TP",0.0682,"milligramsPerLiter","GOOD"
"3921","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-18 18:30:00,"NO3+NO2 - N",0.0381,"milligramsPerLiter","GOOD"
"3922","BLWA","D08","BLWA.AOS.buoy.c0",2018-09-18 18:30:00,"DOC",3.488,"milligramsPerLiter","GOOD"
"3923","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"NO3+NO2 - N",0.1303,"milligramsPerLiter","GOOD"
"3924","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"NO3+NO2 - N",0.1299,"milligramsPerLiter","GOOD"
"3925","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"TP",0.0841,"milligramsPerLiter","GOOD"
"3926","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"NO3+NO2 - N",0.1283,"milligramsPerLiter","GOOD"
"3927","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"TP",0.1273,"milligramsPerLiter","GOOD"
"3928","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"DOC",2.929,"milligramsPerLiter","GOOD"
"3929","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"TP",0.004,"milligramsPerLiter","GOOD"
"3930","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"DOC",3.095,"milligramsPerLiter","GOOD"
"3931","BLWA","D08","BLWA.AOS.buoy.c0",2018-10-16 18:05:00,"DOC",2.83,"milligramsPerLiter","GOOD"
"3932","BLWA","D08","BLWA.AOS.buoy.c0",2018-11-06 18:45:00,"TP",0.114,"milligramsPerLiter","GOOD"
"3933","BLWA","D08","BLWA.AOS.buoy.c0",2018-11-06 18:45:00,"NO3+NO2 - N",0.0217,"milligramsPerLiter","Other"
"3934","BLWA","D08","BLWA.AOS.buoy.c0",2018-11-06 18:45:00,"DOC",2.81,"milligramsPerLiter","GOOD"
"3935","BLWA","D08","BLWA.AOS.buoy.c0",2018-11-19 20:00:00,"NO3+NO2 - N",0.2715,"milligramsPerLiter","GOOD"
"3936","BLWA","D08","BLWA.AOS.buoy.c0",2018-11-19 20:00:00,"TP",0.0964,"milligramsPerLiter","GOOD"
"3937","BLWA","D08","BLWA.AOS.buoy.c0",2018-11-19 20:00:00,"DOC",3.093,"milligramsPerLiter","GOOD"
"3938","BLWA","D08","BLWA.AOS.buoy.c0",2018-12-12 17:20:00,"NO3+NO2 - N",1.0772,"milligramsPerLiter","GOOD"
"3939","BLWA","D08","BLWA.AOS.buoy.c0",2018-12-12 17:20:00,"DOC",2.745,"milligramsPerLiter","GOOD"
"3940","BLWA","D08","BLWA.AOS.buoy.c0",2018-12-12 17:20:00,"TP",0.0943,"milligramsPerLiter","GOOD"
"3941","BLWA","D08","BLWA.AOS.buoy.c0",2018-12-20 17:33:00,"NO3+NO2 - N",0.6009,"milligramsPerLiter","GOOD"
"3942","BLWA","D08","BLWA.AOS.buoy.c0",2018-12-20 17:33:00,"TP",0.1434,"milligramsPerLiter","GOOD"
"3943","BLWA","D08","BLWA.AOS.buoy.c0",2018-12-20 17:33:00,"DOC",3.38,"milligramsPerLiter","GOOD"
"3944","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-15 16:15:00,"DOC",3.201,"milligramsPerLiter","GOOD"
"3945","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-15 16:15:00,"NO3+NO2 - N",0.6721,"milligramsPerLiter","GOOD"
"3946","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-15 16:15:00,"TP",0.016,"milligramsPerLiter","GOOD"
"3947","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-21 16:00:00,"TP",0.025,"milligramsPerLiter","GOOD"
"3948","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-21 16:00:00,"NO3+NO2 - N",0.6026,"milligramsPerLiter","GOOD"
"3949","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-21 16:00:00,"DOC",2.253,"milligramsPerLiter","GOOD"
"3950","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-28 16:00:00,"NO3+NO2 - N",0.5322,"milligramsPerLiter","Other"
"3951","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-28 16:00:00,"TP",0.0651,"milligramsPerLiter","GOOD"
"3952","BLWA","D08","BLWA.AOS.buoy.c0",2019-01-28 16:00:00,"DOC",3.03,"milligramsPerLiter","GOOD"
"3953","BLWA","D08","BLWA.AOS.buoy.c0",2019-02-14 15:38:00,"DOC",3.036,"milligramsPerLiter","GOOD"
"3954","BLWA","D08","BLWA.AOS.buoy.c0",2019-02-14 15:38:00,"NO3+NO2 - N",0.5651,"milligramsPerLiter","Other"
"3955","BLWA","D08","BLWA.AOS.buoy.c0",2019-02-14 15:38:00,"TP",0.0636,"milligramsPerLiter","GOOD"
"3956","BLWA","D08","BLWA.AOS.buoy.c0",2019-02-18 16:00:00,"TP",0.205,"milligramsPerLiter","GOOD"
"3957","BLWA","D08","BLWA.AOS.buoy.c0",2019-02-18 16:00:00,"NO3+NO2 - N",0.5406,"milligramsPerLiter","Other"
"3958","BLWA","D08","BLWA.AOS.buoy.c0",2019-02-18 16:00:00,"DOC",2.983,"milligramsPerLiter","GOOD"
"3959","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-13 15:00:00,"TP",0.247,"milligramsPerLiter","GOOD"
"3960","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-14 19:40:00,"NO3+NO2 - N",0.4755,"milligramsPerLiter","GOOD"
"3961","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-14 19:40:00,"DOC",2.84,"milligramsPerLiter","GOOD"
"3962","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-14 19:40:00,"TP",0.26,"milligramsPerLiter","GOOD"
"3963","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-19 15:15:00,"NO3+NO2 - N",0.5023,"milligramsPerLiter","GOOD"
"3964","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-19 15:15:00,"TP",0.06,"milligramsPerLiter","GOOD"
"3965","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-19 15:15:00,"DOC",2.567,"milligramsPerLiter","GOOD"
"3966","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-21 15:00:00,"DOC",2.324,"milligramsPerLiter","GOOD"
"3967","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-21 15:00:00,"NO3+NO2 - N",0.5048,"milligramsPerLiter","GOOD"
"3968","BLWA","D08","BLWA.AOS.buoy.c0",2019-03-21 15:00:00,"TP",0.048,"milligramsPerLiter","GOOD"
"3969","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-03 19:10:00,"DOC",2.443,"milligramsPerLiter","GOOD"
"3970","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-03 19:10:00,"TP",0.171,"milligramsPerLiter","GOOD"
"3971","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-03 19:10:00,"NO3+NO2 - N",0.4101,"milligramsPerLiter","GOOD"
"3972","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-11 15:00:00,"DOC",2.581,"milligramsPerLiter","GOOD"
"3973","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-11 15:00:00,"NO3+NO2 - N",0.3469,"milligramsPerLiter","GOOD"
"3974","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-11 15:00:00,"TP",0.1674,"milligramsPerLiter","GOOD"
"3975","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"NO3+NO2 - N",0.3867,"milligramsPerLiter","GOOD"
"3976","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"TP",0.1073,"milligramsPerLiter","GOOD"
"3977","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"DOC",2.482,"milligramsPerLiter","GOOD"
"3978","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"NO3+NO2 - N",0.4116,"milligramsPerLiter","GOOD"
"3979","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"TP",0.1082,"milligramsPerLiter","GOOD"
"3980","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"DOC",2.435,"milligramsPerLiter","GOOD"
"3981","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"TP",0.1075,"milligramsPerLiter","GOOD"
"3982","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"DOC",2.468,"milligramsPerLiter","GOOD"
"3983","BLWA","D08","BLWA.AOS.buoy.c0",2019-04-16 14:51:00,"NO3+NO2 - N",0.3882,"milligramsPerLiter","GOOD"
"3984","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-02 15:18:00,"NO3+NO2 - N",0.383,"milligramsPerLiter","GOOD"
"3985","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-02 15:18:00,"TP",0.1657,"milligramsPerLiter","GOOD"
"3986","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-02 15:18:00,"DOC",3.301,"milligramsPerLiter","GOOD"
"3987","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-14 14:50:00,"DOC",3.173,"milligramsPerLiter","GOOD"
"3988","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-14 14:50:00,"TP",0.1506,"milligramsPerLiter","GOOD"
"3989","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-14 14:50:00,"NO3+NO2 - N",0.377,"milligramsPerLiter","GOOD"
"3990","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-29 14:30:00,"NO3+NO2 - N",0.1249,"milligramsPerLiter","GOOD"
"3991","BLWA","D08","BLWA.AOS.buoy.c0",2019-05-29 14:30:00,"DOC",2.808,"milligramsPerLiter","GOOD"
"3992","BLWA","D08","BLWA.AOS.buoy.c0",2019-06-17 14:10:00,"DOC",2.723,"milligramsPerLiter","GOOD"
"3993","BLWA","D08","BLWA.AOS.buoy.c0",2019-06-17 14:10:00,"NO3+NO2 - N",0.1569,"milligramsPerLiter","GOOD"
"3994","BLWA","D08","BLWA.AOS.buoy.c0",2019-06-17 14:10:00,"TP",0.017,"milligramsPerLiter","GOOD"
"3995","BLWA","D08","BLWA.AOS.buoy.c0",2019-07-10 14:36:00,"TP",0.3949,"milligramsPerLiter","GOOD"
"3996","BLWA","D08","BLWA.AOS.buoy.c0",2019-07-10 14:36:00,"NO3+NO2 - N",0.1339,"milligramsPerLiter","GOOD"
"3997","BLWA","D08","BLWA.AOS.buoy.c0",2019-07-10 14:36:00,"DOC",2.751,"milligramsPerLiter","GOOD"
"3998","BLWA","D08","BLWA.AOS.buoy.c0",2019-07-16 15:43:00,"NO3+NO2 - N",0.1582,"milligramsPerLiter","GOOD"
"3999","BLWA","D08","BLWA.AOS.buoy.c0",2019-07-16 15:43:00,"DOC",2.65,"milligramsPerLiter","GOOD"
"4000","BLWA","D08","BLWA.AOS.buoy.c0",2019-07-16 15:43:00,"TP",0.2136,"milligramsPerLiter","GOOD"
"4001","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"DOC",2.817,"milligramsPerLiter","OK"
"4002","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"DOC",2.788,"milligramsPerLiter","OK"
"4003","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"TP",0.037,"milligramsPerLiter","OK"
"4004","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"TP",0.034,"milligramsPerLiter","OK"
"4005","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"TP",0.035,"milligramsPerLiter","OK"
"4006","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"DOC",2.937,"milligramsPerLiter","OK"
"4007","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"NO3+NO2 - N",0.0748,"milligramsPerLiter","OK"
"4008","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"NO3+NO2 - N",0.083,"milligramsPerLiter","OK"
"4009","BLWA","D08","BLWA.AOS.buoy.c0",2019-08-20 15:00:00,"NO3+NO2 - N",0.0738,"milligramsPerLiter","OK"
"4010","BLWA","D08","BLWA.AOS.buoy.c0",2019-09-11 15:00:00,"TP",0.2406,"milligramsPerLiter","OK"
"4011","BLWA","D08","BLWA.AOS.buoy.c0",2019-09-11 15:00:00,"DOC",3.368,"milligramsPerLiter","OK"
"4012","BLWA","D08","BLWA.AOS.buoy.c0",2019-09-11 15:00:00,"NO3+NO2 - N",0.0555,"milligramsPerLiter","OK"
"4013","BLWA","D08","BLWA.AOS.buoy.c0",2019-09-17 14:18:00,"TP",0.288,"milligramsPerLiter","OK"
"4014","BLWA","D08","BLWA.AOS.buoy.c0",2019-09-17 14:18:00,"DOC",3.552,"milligramsPerLiter","OK"
"4015","BLWA","D08","BLWA.AOS.buoy.c0",2019-09-17 14:18:00,"NO3+NO2 - N",0.0409,"milligramsPerLiter","OK"
"4016","BLWA","D08","BLWA.AOS.buoy.c0",2019-10-16 15:05:00,"DOC",2.84,"milligramsPerLiter","OK"
"4017","BLWA","D08","BLWA.AOS.buoy.c0",2019-10-16 15:05:00,"TP",0.233,"milligramsPerLiter","OK"
"4018","BLWA","D08","BLWA.AOS.buoy.c0",2019-10-16 15:05:00,"NO3+NO2 - N",0.0464,"milligramsPerLiter","OK"
"4019","BLWA","D08","BLWA.AOS.buoy.c0",2019-11-12 15:36:00,"TP",0.181,"milligramsPerLiter","OK"
"4020","BLWA","D08","BLWA.AOS.buoy.c0",2019-11-12 15:36:00,"DOC",2.928,"milligramsPerLiter","OK"
"4021","BLWA","D08","BLWA.AOS.buoy.c0",2019-11-12 15:36:00,"NO3+NO2 - N",0.3751,"milligramsPerLiter","OK"
"4022","BLWA","D08","BLWA.AOS.buoy.c0",2019-11-20 17:08:00,"TP",0.114,"milligramsPerLiter","OK"
"4023","BLWA","D08","BLWA.AOS.buoy.c0",2019-11-20 17:08:00,"NO3+NO2 - N",0.4601,"milligramsPerLiter","OK"
"4024","BLWA","D08","BLWA.AOS.buoy.c0",2019-11-20 17:08:00,"DOC",3.112,"milligramsPerLiter","OK"
"4025","BLWA","D08","BLWA.AOS.buoy.c0",2019-12-11 16:24:00,"TP",0.108,"milligramsPerLiter","OK"
"4026","BLWA","D08","BLWA.AOS.buoy.c0",2019-12-11 16:24:00,"TP",0.058,"milligramsPerLiter","OK"
"4027","BLWA","D08","BLWA.AOS.buoy.c0",2019-12-11 16:24:00,"TP",0.05,"milligramsPerLiter","OK"
"4028","BLWA","D08","BLWA.AOS.buoy.c0",2019-12-11 16:24:00,"NO3+NO2 - N",0.5195,"milligramsPerLiter","OK"
"4029","BLWA","D08","BLWA.AOS.buoy.c0",2019-12-11 16:24:00,"NO3+NO2 - N",0.5183,"milligramsPerLiter","OK"
"4030","BLWA","D08","BLWA.AOS.buoy.c0",2019-12-11 16:24:00,"NO3+NO2 - N",0.4578,"milligramsPerLiter","OK"
